evtId,ipad,itime,amp
5120,41,271,3.57
5120,42,268,17.94
5120,42,269,111.7
5120,42,270,229.2
5120,42,271,148.2
5120,42,272,35.81
5120,43,268,99.06
5120,43,269,494.3
5120,43,270,980.6
5120,43,271,763.6
5120,43,272,252.0
5120,44,268,37.67
5120,44,269,150.5
5120,44,270,342.9
5120,44,271,326.9
5120,44,272,129.1
5120,45,268,3.08
5120,45,269,2.552
5120,45,270,4.086
5120,45,271,5.054
5120,45,272,2.271
5121,42,269,63.96
5121,42,270,69.84
5121,42,271,45.67
5121,42,272,16.49
5121,43,269,382.3
5121,43,270,699.5
5121,43,271,586.1
5121,43,272,316.9
5121,44,269,227.0
5121,44,270,351.0
5121,44,271,264.3
5121,44,272,133.2
5121,45,269,10.5
5121,45,270,21.96
5121,45,271,13.26
5121,45,272,3.34
5122,42,269,37.19
5122,42,270,96.7
5122,42,271,102.8
5122,42,272,40.03
5122,43,269,573.8
5122,43,270,1111.0
5122,43,271,1029.0
5122,43,272,428.3
5122,44,269,259.5
5122,44,270,497.6
5122,44,271,412.8
5122,44,272,188.1
5122,45,269,10.53
5122,45,270,16.45
5122,45,271,18.55
5122,45,272,8.304
5123,41,271,1.495
5123,42,269,97.07
5123,42,270,237.7
5123,42,271,240.8
5123,42,272,123.0
5123,43,268,235.0
5123,43,269,1042.0
5123,43,270,2118.0
5123,43,271,1877.0
5123,43,272,745.1
5123,44,268,209.4
5123,44,269,625.1
5123,44,270,1080.0
5123,44,271,907.9
5123,44,272,367.0
5123,45,268,9.465
5123,45,269,10.46
5123,45,270,14.49
5123,45,271,12.54
5123,45,272,4.45
5124,42,269,46.71
5124,42,270,68.56
5124,42,271,79.52
5124,42,272,32.68
5124,43,269,287.1
5124,43,270,577.0
5124,43,271,523.9
5124,43,272,198.4
5124,44,269,84.2
5124,44,270,218.7
5124,44,271,230.4
5124,44,272,90.42
5124,45,269,3.919
5124,45,270,10.61
5124,45,271,11.3
5124,45,272,4.126
5125,41,270,2.4
5125,42,268,10.6
5125,42,269,81.58
5125,42,270,171.8
5125,42,271,95.13
5125,42,272,17.55
5125,43,268,65.6
5125,43,269,398.8
5125,43,270,936.0
5125,43,271,867.8
5125,43,272,324.6
5125,44,268,26.66
5125,44,269,171.1
5125,44,270,468.5
5125,44,271,539.5
5125,44,272,209.6
5125,45,269,6.367
5125,45,270,14.5
5125,45,271,8.826
5125,45,272,1.865
5126,41,270,1.021
5126,42,268,28.15
5126,42,269,146.4
5126,42,270,293.8
5126,42,271,229.2
5126,42,272,87.72
5126,43,268,96.35
5126,43,269,495.3
5126,43,270,1176.0
5126,43,271,1248.0
5126,43,272,582.6
5126,44,268,19.45
5126,44,269,177.2
5126,44,270,491.7
5126,44,271,510.2
5126,44,272,231.8
5126,45,269,1.678
5126,45,270,4.713
5126,45,271,4.839
5126,45,272,2.34
5127,42,267,1.144
5127,42,268,14.07
5127,42,269,67.92
5127,42,270,154.5
5127,42,271,161.5
5127,42,272,59.89
5127,43,267,40.01
5127,43,268,210.3
5127,43,269,571.0
5127,43,270,991.0
5127,43,271,1043.0
5127,43,272,427.7
5127,44,267,41.97
5127,44,268,121.3
5127,44,269,184.0
5127,44,270,274.5
5127,44,271,286.2
5127,44,272,159.6
5127,45,269,4.816
5127,45,270,38.47
5127,45,271,79.52
5127,45,272,36.69
5127,46,271,1.78
5128,42,269,35.39
5128,42,270,126.2
5128,42,271,169.7
5128,42,272,69.82
5128,43,268,41.77
5128,43,269,281.2
5128,43,270,766.5
5128,43,271,866.2
5128,43,272,355.0
5128,44,268,68.65
5128,44,269,252.0
5128,44,270,483.6
5128,44,271,376.9
5128,44,272,125.9
5128,45,268,6.649
5128,45,269,21.0
5128,45,270,37.38
5128,45,271,18.27
5128,45,272,2.522
5129,41,271,1.107
5129,42,269,41.53
5129,42,270,111.6
5129,42,271,179.0
5129,42,272,94.98
5129,42,273,17.58
5129,43,268,138.3
5129,43,269,605.3
5129,43,270,1273.0
5129,43,271,1356.0
5129,43,272,653.7
5129,43,273,138.9
5129,44,268,62.66
5129,44,269,248.7
5129,44,270,558.2
5129,44,271,616.9
5129,44,272,276.2
5129,44,273,47.49
5129,45,269,4.355
5129,45,270,13.67
5129,45,271,18.42
5129,45,272,8.927
5130,42,268,26.41
5130,42,269,55.18
5130,42,270,109.1
5130,42,271,96.51
5130,42,272,51.7
5130,43,268,153.9
5130,43,269,468.2
5130,43,270,965.6
5130,43,271,1007.0
5130,43,272,389.7
5130,44,268,64.94
5130,44,269,156.2
5130,44,270,303.7
5130,44,271,347.9
5130,44,272,158.3
5130,45,268,1.616
5130,45,269,1.243
5130,45,270,1.069
5130,45,271,3.319
5130,45,272,6.346
5131,42,269,105.0
5131,42,270,134.6
5131,42,271,97.53
5131,42,272,35.34
5131,43,269,472.3
5131,43,270,975.0
5131,43,271,959.1
5131,43,272,499.6
5131,44,269,368.8
5131,44,270,642.7
5131,44,271,591.9
5131,44,272,296.2
5131,45,269,12.33
5131,45,270,27.08
5131,45,271,16.9
5131,45,272,4.002
5132,41,269,1.143
5132,42,268,92.71
5132,42,269,262.1
5132,42,270,320.6
5132,42,271,264.9
5132,42,272,97.44
5132,43,268,285.8
5132,43,269,1124.0
5132,43,270,1993.0
5132,43,271,1653.0
5132,43,272,634.1
5132,44,268,136.0
5132,44,269,529.6
5132,44,270,938.1
5132,44,271,802.7
5132,44,272,307.6
5132,45,268,3.392
5132,45,269,12.38
5132,45,270,21.75
5132,45,271,20.59
5132,45,272,7.472
5133,42,269,19.48
5133,42,270,42.22
5133,42,271,35.49
5133,42,272,14.07
5133,43,268,70.36
5133,43,269,267.0
5133,43,270,427.6
5133,43,271,327.1
5133,43,272,156.8
5133,43,273,41.89
5133,44,268,82.51
5133,44,269,185.5
5133,44,270,249.9
5133,44,271,234.1
5133,44,272,100.7
5133,44,273,24.8
5133,45,268,11.88
5133,45,269,14.26
5133,45,270,9.895
5133,45,271,5.647
5134,42,268,12.58
5134,42,269,47.96
5134,42,270,110.0
5134,42,271,160.8
5134,42,272,104.8
5134,42,273,27.9
5134,43,268,117.8
5134,43,269,529.5
5134,43,270,1166.0
5134,43,271,1332.0
5134,43,272,701.3
5134,43,273,158.7
5134,44,268,32.3
5134,44,269,222.8
5134,44,270,526.8
5134,44,271,457.6
5134,44,272,165.5
5134,44,273,24.2
5134,45,269,14.38
5134,45,270,32.06
5134,45,271,17.27
5134,45,272,2.902
5135,42,268,38.13
5135,42,269,116.7
5135,42,270,151.1
5135,42,271,117.7
5135,42,272,59.21
5135,42,273,15.27
5135,43,268,167.6
5135,43,269,572.1
5135,43,270,925.0
5135,43,271,772.6
5135,43,272,327.4
5135,43,273,64.89
5135,44,268,55.11
5135,44,269,186.5
5135,44,270,345.7
5135,44,271,356.7
5135,44,272,184.6
5135,44,273,42.98
5135,45,269,3.612
5135,45,270,11.35
5135,45,271,16.92
5135,45,272,7.241
5136,42,269,119.7
5136,42,270,242.3
5136,42,271,218.5
5136,42,272,98.88
5136,42,273,21.46
5136,43,269,494.3
5136,43,270,876.8
5136,43,271,829.5
5136,43,272,352.0
5136,43,273,60.52
5136,44,269,209.0
5136,44,270,473.4
5136,44,271,472.8
5136,44,272,220.7
5136,44,273,46.37
5136,45,269,8.325
5136,45,270,19.05
5136,45,271,11.67
5136,45,272,3.175
5137,42,268,18.23
5137,42,269,44.82
5137,42,270,37.54
5137,42,271,22.5
5137,42,272,8.874
5137,42,273,1.533
5137,43,268,65.95
5137,43,269,207.8
5137,43,270,342.9
5137,43,271,385.8
5137,43,272,177.9
5137,43,273,30.07
5137,44,269,138.2
5137,44,270,340.7
5137,44,271,344.3
5137,44,272,126.4
5137,44,273,14.16
5137,45,269,2.621
5137,45,270,6.929
5137,45,271,5.997
5137,45,272,1.89
5138,42,268,20.09
5138,42,269,64.96
5138,42,270,122.5
5138,42,271,117.4
5138,42,272,52.51
5138,43,268,124.6
5138,43,269,457.8
5138,43,270,1027.0
5138,43,271,966.4
5138,43,272,414.8
5138,44,268,24.91
5138,44,269,166.0
5138,44,270,373.2
5138,44,271,307.3
5138,44,272,164.8
5138,45,269,1.345
5138,45,270,2.763
5138,45,271,2.378
5138,45,272,2.399
5139,42,268,38.34
5139,42,269,117.7
5139,42,270,175.1
5139,42,271,95.61
5139,42,272,23.95
5139,42,273,3.919
5139,43,268,217.6
5139,43,269,550.7
5139,43,270,774.6
5139,43,271,606.6
5139,43,272,231.2
5139,43,273,50.14
5139,44,268,75.9
5139,44,269,250.8
5139,44,270,367.4
5139,44,271,287.5
5139,44,272,102.0
5139,44,273,19.62
5139,45,269,2.312
5139,45,270,4.118
5139,45,271,3.803
5139,45,272,1.343
5140,41,271,1.253
5140,42,269,86.11
5140,42,270,169.4
5140,42,271,169.0
5140,42,272,61.81
5140,43,269,379.3
5140,43,270,866.5
5140,43,271,883.2
5140,43,272,350.0
5140,44,269,153.6
5140,44,270,396.6
5140,44,271,374.0
5140,44,272,169.8
5140,45,270,1.487
5141,41,268,6.364
5141,41,269,14.29
5141,41,270,9.162
5141,41,271,4.887
5141,41,272,1.811
5141,42,267,6.493
5141,42,268,60.15
5141,42,269,255.8
5141,42,270,492.7
5141,42,271,422.0
5141,42,272,162.9
5141,43,267,62.26
5141,43,268,473.9
5141,43,269,1559.0
5141,43,270,2495.0
5141,43,271,2027.0
5141,43,272,771.5
5141,44,267,16.42
5141,44,268,160.5
5141,44,269,610.9
5141,44,270,1048.0
5141,44,271,838.9
5141,44,272,320.0
5141,45,268,1.961
5141,45,269,17.3
5141,45,270,38.5
5141,45,271,23.53
5141,45,272,6.341
5142,41,270,1.009
5142,41,271,2.041
5142,42,269,40.23
5142,42,270,73.05
5142,42,271,105.1
5142,42,272,73.02
5142,43,269,503.6
5142,43,270,888.6
5142,43,271,748.5
5142,43,272,288.7
5142,44,269,223.4
5142,44,270,480.2
5142,44,271,345.6
5142,44,272,104.8
5142,45,269,3.655
5142,45,270,7.979
5142,45,271,3.951
5143,42,268,15.03
5143,42,269,53.94
5143,42,270,113.1
5143,42,271,135.0
5143,42,272,58.89
5143,43,268,79.7
5143,43,269,393.2
5143,43,270,891.6
5143,43,271,918.9
5143,43,272,423.6
5143,43,273,83.9
5143,44,268,17.34
5143,44,269,139.1
5143,44,270,353.9
5143,44,271,325.1
5143,44,272,117.8
5143,44,273,15.61
5143,45,269,3.901
5143,45,270,9.755
5143,45,271,7.427
5144,41,271,1.32
5144,42,268,28.31
5144,42,269,120.0
5144,42,270,209.0
5144,42,271,151.3
5144,42,272,50.08
5144,43,268,118.2
5144,43,269,504.5
5144,43,270,1039.0
5144,43,271,1151.0
5144,43,272,658.5
5144,44,268,37.58
5144,44,269,219.5
5144,44,270,470.8
5144,44,271,438.1
5144,44,272,297.6
5144,45,269,20.22
5144,45,270,46.31
5144,45,271,28.54
5144,45,272,7.339
5145,42,268,19.15
5145,42,269,73.56
5145,42,270,117.6
5145,42,271,84.63
5145,42,272,34.16
5145,42,273,7.63
5145,43,268,156.7
5145,43,269,584.3
5145,43,270,1026.0
5145,43,271,927.6
5145,43,272,368.9
5145,43,273,57.36
5145,44,268,69.36
5145,44,269,207.8
5145,44,270,370.5
5145,44,271,446.2
5145,44,272,198.9
5145,44,273,28.11
5145,45,268,1.128
5145,45,269,2.693
5145,45,270,3.854
5145,45,271,14.33
5145,45,272,25.67
5146,41,270,3.106
5146,41,271,1.648
5146,42,269,97.72
5146,42,270,240.2
5146,42,271,182.4
5146,42,272,52.88
5146,43,269,626.4
5146,43,270,1373.0
5146,43,271,1182.0
5146,43,272,433.6
5146,44,269,252.3
5146,44,270,493.6
5146,44,271,415.6
5146,44,272,151.1
5146,45,269,3.31
5146,45,270,10.05
5146,45,271,11.07
5146,45,272,4.085
5147,42,268,43.43
5147,42,269,219.4
5147,42,270,454.8
5147,42,271,406.3
5147,42,272,183.5
5147,42,273,46.86
5147,43,268,214.8
5147,43,269,1018.0
5147,43,270,2128.0
5147,43,271,2043.0
5147,43,272,878.5
5147,43,273,177.3
5147,44,268,46.37
5147,44,269,302.5
5147,44,270,773.5
5147,44,271,821.8
5147,44,272,359.8
5147,44,273,63.01
5147,45,269,2.599
5147,45,270,9.863
5147,45,271,15.51
5147,45,272,8.333
5148,42,268,11.05
5148,42,269,56.49
5148,42,270,128.4
5148,42,271,120.3
5148,42,272,45.0
5148,43,268,89.35
5148,43,269,333.7
5148,43,270,708.8
5148,43,271,788.5
5148,43,272,320.2
5148,44,268,34.22
5148,44,269,197.3
5148,44,270,427.1
5148,44,271,359.3
5148,44,272,140.7
5148,45,269,4.121
5148,45,270,8.689
5148,45,271,5.196
5148,45,272,2.074
5149,41,269,1.109
5149,41,270,2.495
5149,41,271,1.711
5149,42,269,257.5
5149,42,270,585.5
5149,42,271,535.5
5149,42,272,218.0
5149,42,273,38.96
5149,43,268,294.7
5149,43,269,1474.0
5149,43,270,3488.0
5149,43,271,3930.0
5149,43,272,1841.0
5149,43,273,345.2
5149,44,268,122.9
5149,44,269,626.8
5149,44,270,1615.0
5149,44,271,1962.0
5149,44,272,929.0
5149,44,273,166.7
5149,45,268,2.699
5149,45,269,16.54
5149,45,270,42.14
5149,45,271,45.06
5149,45,272,17.68
5150,42,269,33.91
5150,42,270,94.21
5150,42,271,119.3
5150,42,272,51.74
5150,43,269,357.9
5150,43,270,790.7
5150,43,271,762.3
5150,43,272,286.1
5150,44,269,167.9
5150,44,270,347.0
5150,44,271,300.7
5150,44,272,123.0
5150,45,269,1.124
5150,45,270,2.735
5150,45,271,3.703
5150,45,272,5.093
5151,42,268,29.64
5151,42,269,107.9
5151,42,270,161.6
5151,42,271,104.6
5151,42,272,29.61
5151,43,267,28.08
5151,43,268,127.4
5151,43,269,461.3
5151,43,270,772.9
5151,43,271,607.2
5151,43,272,230.6
5151,44,267,30.0
5151,44,268,51.48
5151,44,269,161.9
5151,44,270,301.0
5151,44,271,290.0
5151,44,272,157.5
5151,45,269,2.676
5151,45,270,6.456
5151,45,271,6.239
5151,45,272,2.301
5152,42,268,8.581
5152,42,269,56.82
5152,42,270,135.7
5152,42,271,122.8
5152,42,272,42.85
5152,42,273,4.982
5152,43,268,78.8
5152,43,269,376.1
5152,43,270,768.8
5152,43,271,694.9
5152,43,272,283.0
5152,43,273,49.7
5152,44,268,31.87
5152,44,269,165.4
5152,44,270,351.5
5152,44,271,314.9
5152,44,272,125.6
5152,44,273,21.56
5152,45,269,4.546
5152,45,270,9.965
5152,45,271,5.712
5152,45,272,1.444
5153,42,269,64.46
5153,42,270,102.8
5153,42,271,89.63
5153,42,272,34.36
5153,43,269,355.7
5153,43,270,637.3
5153,43,271,520.6
5153,43,272,170.7
5153,43,273,17.24
5153,44,269,200.1
5153,44,270,398.2
5153,44,271,309.7
5153,44,272,93.45
5153,44,273,8.433
5153,45,269,1.305
5153,45,270,2.962
5153,45,271,2.063
5154,42,268,44.01
5154,42,269,145.9
5154,42,270,225.8
5154,42,271,183.8
5154,42,272,93.12
5154,42,273,24.68
5154,43,268,214.9
5154,43,269,685.7
5154,43,270,1310.0
5154,43,271,1268.0
5154,43,272,546.2
5154,43,273,97.48
5154,44,268,80.17
5154,44,269,280.0
5154,44,270,554.9
5154,44,271,586.3
5154,44,272,246.7
5154,44,273,36.64
5154,45,269,10.09
5154,45,270,17.22
5154,45,271,10.35
5154,45,272,2.402
5155,42,268,13.82
5155,42,269,89.35
5155,42,270,202.1
5155,42,271,166.9
5155,42,272,57.99
5155,43,268,107.0
5155,43,269,439.8
5155,43,270,848.0
5155,43,271,836.8
5155,43,272,383.1
5155,44,269,172.5
5155,44,270,325.0
5155,44,271,281.8
5155,44,272,99.03
5155,45,269,1.434
5155,45,270,4.483
5155,45,271,5.172
5155,45,272,1.979
5156,42,269,41.8
5156,42,270,86.62
5156,42,271,83.57
5156,42,272,29.91
5156,43,269,481.8
5156,43,270,873.1
5156,43,271,756.1
5156,43,272,288.2
5156,44,269,171.8
5156,44,270,377.6
5156,44,271,398.5
5156,44,272,235.6
5156,45,269,4.407
5156,45,270,12.48
5156,45,271,12.75
5156,45,272,5.437
5157,42,268,8.615
5157,42,269,51.79
5157,42,270,116.7
5157,42,271,108.4
5157,42,272,54.8
5157,43,268,86.06
5157,43,269,492.1
5157,43,270,1094.0
5157,43,271,999.8
5157,43,272,442.8
5157,43,273,93.23
5157,44,268,55.78
5157,44,269,307.5
5157,44,270,633.0
5157,44,271,502.8
5157,44,272,207.9
5157,44,273,45.93
5157,45,269,15.56
5157,45,270,29.32
5157,45,271,14.72
5157,45,272,2.734
5158,42,269,27.99
5158,42,270,76.02
5158,42,271,96.3
5158,42,272,41.99
5158,43,268,68.15
5158,43,269,351.7
5158,43,270,802.8
5158,43,271,848.8
5158,43,272,409.8
5158,44,268,28.26
5158,44,269,139.8
5158,44,270,305.1
5158,44,271,313.7
5158,44,272,158.3
5158,45,269,2.4
5158,45,270,5.844
5158,45,271,4.345
5158,45,272,1.49
5159,42,268,9.469
5159,42,269,40.36
5159,42,270,85.13
5159,42,271,87.7
5159,42,272,32.77
5159,43,268,152.9
5159,43,269,554.2
5159,43,270,1036.0
5159,43,271,1016.0
5159,43,272,447.2
5159,44,268,76.87
5159,44,269,315.3
5159,44,270,568.7
5159,44,271,480.1
5159,44,272,210.3
5159,45,269,9.005
5159,45,270,19.19
5159,45,271,9.966
5159,45,272,1.541
5160,42,268,16.98
5160,42,269,47.68
5160,42,270,60.36
5160,42,271,39.99
5160,42,272,11.77
5160,43,268,35.96
5160,43,269,155.8
5160,43,270,367.1
5160,43,271,380.6
5160,43,272,163.5
5160,43,273,27.86
5160,44,268,43.53
5160,44,269,156.7
5160,44,270,273.4
5160,44,271,264.2
5160,44,272,106.5
5160,44,273,15.21
5160,45,269,10.19
5160,45,270,17.61
5160,45,271,13.33
5161,42,269,55.76
5161,42,270,118.9
5161,42,271,103.1
5161,42,272,36.5
5161,43,269,387.9
5161,43,270,782.9
5161,43,271,615.5
5161,43,272,254.2
5161,44,269,266.1
5161,44,270,388.0
5161,44,271,245.2
5161,44,272,97.2
5161,45,269,8.276
5161,45,270,7.922
5161,45,271,4.121
5161,45,272,1.184
5162,42,269,28.33
5162,42,270,76.05
5162,42,271,89.81
5162,42,272,36.57
5162,43,269,406.8
5162,43,270,705.0
5162,43,271,759.4
5162,43,272,331.4
5162,44,269,176.2
5162,44,270,293.7
5162,44,271,281.9
5162,44,272,118.5
5162,45,270,1.729
5162,45,271,2.149
5163,42,269,52.48
5163,42,270,100.1
5163,42,271,74.66
5163,42,272,24.14
5163,43,269,219.4
5163,43,270,489.7
5163,43,271,547.7
5163,43,272,308.2
5163,44,269,87.16
5163,44,270,174.9
5163,44,271,149.2
5163,44,272,69.92
5163,45,270,1.864
5164,42,269,39.43
5164,42,270,63.24
5164,42,271,62.34
5164,42,272,24.09
5164,43,269,276.6
5164,43,270,608.5
5164,43,271,597.6
5164,43,272,220.8
5164,44,269,90.99
5164,44,270,225.2
5164,44,271,215.7
5164,44,272,75.19
5164,45,270,3.286
5164,45,271,4.428
5165,42,268,33.98
5165,42,269,123.3
5165,42,270,197.7
5165,42,271,164.0
5165,42,272,77.94
5165,43,267,16.97
5165,43,268,147.4
5165,43,269,700.4
5165,43,270,1389.0
5165,43,271,1153.0
5165,43,272,446.6
5165,44,267,26.18
5165,44,268,84.68
5165,44,269,302.7
5165,44,270,520.6
5165,44,271,424.0
5165,44,272,189.9
5165,45,268,5.583
5165,45,269,14.63
5165,45,270,12.91
5165,45,271,5.388
5165,45,272,1.849
5166,42,269,86.85
5166,42,270,208.4
5166,42,271,173.9
5166,42,272,54.2
5166,43,269,554.6
5166,43,270,1296.0
5166,43,271,1195.0
5166,43,272,444.2
5166,44,269,167.2
5166,44,270,326.8
5166,44,271,337.8
5166,44,272,147.3
5166,45,269,20.53
5166,45,270,45.15
5166,45,271,22.96
5166,45,272,3.228
5167,41,270,1.306
5167,41,271,2.081
5167,42,268,21.9
5167,42,269,91.29
5167,42,270,211.8
5167,42,271,178.3
5167,42,272,61.84
5167,42,273,8.898
5167,43,268,66.51
5167,43,269,265.1
5167,43,270,565.2
5167,43,271,632.4
5167,43,272,315.8
5167,43,273,67.22
5167,44,269,166.0
5167,44,270,335.3
5167,44,271,316.3
5167,44,272,123.8
5167,44,273,18.07
5167,45,269,5.333
5167,45,270,11.3
5167,45,271,5.461
5168,41,269,1.02
5168,41,270,2.569
5168,41,271,2.002
5168,42,268,44.05
5168,42,269,171.3
5168,42,270,324.4
5168,42,271,274.0
5168,42,272,89.67
5168,42,273,8.5
5168,43,268,210.7
5168,43,269,937.1
5168,43,270,1847.0
5168,43,271,1504.0
5168,43,272,564.8
5168,43,273,108.2
5168,44,268,131.1
5168,44,269,427.9
5168,44,270,762.8
5168,44,271,598.9
5168,44,272,226.2
5168,44,273,42.32
5168,45,268,1.36
5168,45,269,7.41
5168,45,270,17.8
5168,45,271,18.23
5168,45,272,6.59
5169,42,268,25.38
5169,42,269,62.02
5169,42,270,83.19
5169,42,271,71.44
5169,42,272,57.05
5169,43,268,154.3
5169,43,269,541.9
5169,43,270,902.9
5169,43,271,771.9
5169,43,272,310.7
5169,43,273,53.73
5169,44,268,39.49
5169,44,269,166.7
5169,44,270,324.1
5169,44,271,320.0
5169,44,272,159.8
5169,44,273,36.91
5169,45,270,1.133
5169,45,271,1.309
5170,42,268,18.67
5170,42,269,71.78
5170,42,270,120.0
5170,42,271,115.7
5170,42,272,92.35
5170,42,273,33.51
5170,43,268,97.31
5170,43,269,402.6
5170,43,270,744.3
5170,43,271,689.9
5170,43,272,357.8
5170,43,273,98.9
5170,44,268,25.91
5170,44,269,142.8
5170,44,270,321.7
5170,44,271,320.1
5170,44,272,168.5
5170,44,273,52.96
5170,45,269,5.076
5170,45,270,12.67
5170,45,271,10.86
5170,45,272,5.623
5170,45,273,1.61
5171,42,268,13.39
5171,42,269,69.35
5171,42,270,161.8
5171,42,271,176.7
5171,42,272,86.07
5171,43,268,49.49
5171,43,269,373.9
5171,43,270,1012.0
5171,43,271,1149.0
5171,43,272,640.0
5171,44,268,21.89
5171,44,269,145.8
5171,44,270,404.2
5171,44,271,483.0
5171,44,272,228.9
5171,45,269,11.86
5171,45,270,27.87
5171,45,271,18.28
5171,45,272,4.332
5172,41,270,1.149
5172,42,268,10.86
5172,42,269,103.0
5172,42,270,248.8
5172,42,271,195.5
5172,42,272,87.03
5172,42,273,22.61
5172,43,268,100.6
5172,43,269,568.1
5172,43,270,1274.0
5172,43,271,1169.0
5172,43,272,454.5
5172,43,273,71.43
5172,44,268,35.93
5172,44,269,208.8
5172,44,270,483.4
5172,44,271,474.4
5172,44,272,218.0
5172,44,273,45.56
5172,45,269,1.916
5172,45,270,4.692
5172,45,271,5.856
5172,45,272,2.648
5173,42,268,10.33
5173,42,269,62.06
5173,42,270,142.9
5173,42,271,136.8
5173,42,272,65.99
5173,42,273,15.34
5173,43,268,85.75
5173,43,269,332.5
5173,43,270,635.0
5173,43,271,668.8
5173,43,272,333.5
5173,43,273,71.93
5173,44,268,39.65
5173,44,269,178.6
5173,44,270,364.1
5173,44,271,347.1
5173,44,272,138.6
5173,44,273,21.12
5173,45,269,1.569
5173,45,270,3.532
5173,45,271,2.095
5174,42,268,25.26
5174,42,269,126.6
5174,42,270,294.9
5174,42,271,321.2
5174,42,272,147.3
5174,42,273,27.29
5174,43,268,235.8
5174,43,269,1071.0
5174,43,270,2238.0
5174,43,271,2153.0
5174,43,272,1035.0
5174,43,273,248.8
5174,44,268,52.85
5174,44,269,352.2
5174,44,270,938.5
5174,44,271,1071.0
5174,44,272,548.9
5174,44,273,126.9
5174,45,269,7.674
5174,45,270,35.29
5174,45,271,60.75
5174,45,272,32.88
5174,45,273,6.264
5175,42,268,5.152
5175,42,269,42.48
5175,42,270,131.8
5175,42,271,153.6
5175,42,272,59.22
5175,42,273,6.072
5175,43,268,102.0
5175,43,269,507.5
5175,43,270,1155.0
5175,43,271,932.3
5175,43,272,327.7
5175,43,273,54.49
5175,44,268,35.32
5175,44,269,182.5
5175,44,270,375.9
5175,44,271,300.8
5175,44,272,112.3
5175,44,273,20.7
5175,45,269,7.703
5175,45,270,7.124
5175,45,271,7.177
5175,45,272,3.975
5176,41,270,1.096
5176,42,268,90.21
5176,42,269,338.5
5176,42,270,596.3
5176,42,271,466.4
5176,42,272,154.8
5176,42,273,18.99
5176,43,268,478.9
5176,43,269,2018.0
5176,43,270,3927.0
5176,43,271,3768.0
5176,43,272,1675.0
5176,43,273,322.7
5176,44,269,810.9
5176,44,270,1441.0
5176,44,271,1341.0
5176,44,272,567.5
5176,44,273,99.08
5176,45,269,15.4
5176,45,270,26.76
5176,45,271,30.62
5176,45,272,12.27
5177,42,268,6.353
5177,42,269,44.42
5177,42,270,101.0
5177,42,271,76.51
5177,42,272,22.14
5177,43,268,92.05
5177,43,269,435.6
5177,43,270,938.2
5177,43,271,792.3
5177,43,272,264.3
5177,44,268,27.08
5177,44,269,166.9
5177,44,270,372.9
5177,44,271,294.2
5177,44,272,91.37
5177,45,270,2.412
5177,45,271,1.817
5178,42,268,7.557
5178,42,269,46.13
5178,42,270,95.48
5178,42,271,68.6
5178,42,272,26.7
5178,43,268,96.6
5178,43,269,410.3
5178,43,270,741.2
5178,43,271,596.4
5178,43,272,229.5
5178,44,268,29.59
5178,44,269,136.6
5178,44,270,254.8
5178,44,271,192.0
5178,44,272,63.56
5178,45,269,3.773
5178,45,270,7.952
5178,45,271,3.832
5179,41,269,2.95
5179,41,270,6.363
5179,41,271,2.975
5179,42,268,13.99
5179,42,269,70.32
5179,42,270,154.1
5179,42,271,158.0
5179,42,272,81.51
5179,43,268,82.51
5179,43,269,384.4
5179,43,270,802.6
5179,43,271,796.5
5179,43,272,374.4
5179,44,268,46.02
5179,44,269,161.5
5179,44,270,271.1
5179,44,271,264.4
5179,44,272,124.7
5179,45,269,2.386
5179,45,270,1.603
5180,41,269,2.67
5180,41,270,5.755
5180,41,271,2.882
5180,42,268,32.25
5180,42,269,114.3
5180,42,270,178.6
5180,42,271,132.3
5180,42,272,44.65
5180,43,268,195.7
5180,43,269,693.8
5180,43,270,1221.0
5180,43,271,1004.0
5180,43,272,343.0
5180,44,268,85.32
5180,44,269,252.1
5180,44,270,519.9
5180,44,271,585.5
5180,44,272,236.8
5180,45,269,2.663
5180,45,270,8.721
5180,45,271,10.78
5180,45,272,4.241
5181,42,269,41.79
5181,42,270,98.7
5181,42,271,108.4
5181,42,272,50.33
5181,42,273,9.486
5181,43,269,364.6
5181,43,270,625.1
5181,43,271,581.9
5181,43,272,240.0
5181,43,273,38.73
5181,44,269,170.5
5181,44,270,340.8
5181,44,271,252.0
5181,44,272,95.64
5181,44,273,20.2
5181,45,269,4.801
5181,45,270,10.23
5181,45,271,4.944
5182,42,268,5.889
5182,42,269,48.94
5182,42,270,123.6
5182,42,271,102.7
5182,42,272,31.92
5182,42,273,3.078
5182,43,268,40.13
5182,43,269,184.9
5182,43,270,470.4
5182,43,271,549.0
5182,43,272,268.9
5182,43,273,53.99
5182,44,268,21.0
5182,44,269,95.93
5182,44,270,200.3
5182,44,271,208.2
5182,44,272,113.7
5182,44,273,28.91
5183,42,268,16.32
5183,42,269,62.92
5183,42,270,113.7
5183,42,271,87.2
5183,42,272,31.46
5183,42,273,5.343
5183,43,268,112.5
5183,43,269,490.7
5183,43,270,968.0
5183,43,271,790.1
5183,43,272,329.2
5183,43,273,70.16
5183,44,268,49.8
5183,44,269,251.7
5183,44,270,526.2
5183,44,271,478.1
5183,44,272,216.2
5183,44,273,46.83
5183,45,269,8.01
5183,45,270,23.68
5183,45,271,26.92
5183,45,272,11.74
5184,42,268,1.978
5184,42,269,18.95
5184,42,270,50.03
5184,42,271,45.63
