evtId,ipad,itime,amp
472,43,272,274.7
472,43,273,46.8
472,44,269,102.7
472,44,270,207.4
472,44,271,183.0
472,44,272,81.9
473,42,269,125.0
473,42,270,201.7
473,42,271,120.8
473,42,272,61.0
473,42,273,31.0
473,43,269,819.2
473,43,270,1294.3
473,43,271,925.8
473,43,272,367.0
473,43,273,96.3
473,44,269,248.2
473,44,270,540.4
473,44,271,409.7
473,44,272,121.5
474,42,269,64.7
474,42,270,134.2
474,42,271,143.1
474,42,272,54.6
474,43,269,546.6
474,43,270,860.2
474,43,271,772.3
474,43,272,288.9
474,44,269,211.2
474,44,270,337.9
474,44,271,254.2
474,44,272,113.2
475,42,269,60.1
475,42,270,146.7
475,42,271,141.8
475,42,272,63.3
475,43,268,107.8
475,43,269,622.9
475,43,270,1522.6
475,43,271,1584.1
475,43,272,620.8
475,43,273,108.5
475,44,268,82.0
475,44,269,361.4
475,44,270,735.1
475,44,271,707.0
475,44,272,261.1
475,44,273,30.4
476,42,269,71.0
476,42,270,145.3
476,42,271,112.5
476,42,272,39.9
476,43,269,327.6
476,43,270,663.1
476,43,271,661.4
476,43,272,263.1
476,44,269,153.1
476,44,270,318.8
476,44,271,257.0
476,44,272,104.8
477,42,269,71.3
477,42,270,133.1
477,42,271,94.1
477,43,268,188.0
477,43,269,680.4
477,43,270,1086.3
477,43,271,763.2
477,43,272,221.3
477,44,268,66.6
477,44,269,255.0
477,44,270,437.0
477,44,271,319.3
478,42,269,65.5
478,42,270,111.4
478,42,271,126.1
478,42,272,54.3
478,43,269,418.6
478,43,270,883.5
478,43,271,894.9
478,43,272,403.3
478,44,269,144.7
478,44,270,393.3
478,44,271,455.6
478,44,272,196.0
479,42,269,68.9
479,42,270,184.4
479,42,271,271.7
479,42,272,140.0
479,43,269,521.6
479,43,270,966.2
479,43,271,879.3
479,43,272,431.5
479,44,269,159.7
479,44,270,316.4
479,44,271,243.4
479,44,272,103.6
480,42,269,63.8
480,42,270,129.2
480,42,271,157.3
480,42,272,89.9
480,43,268,113.2
480,43,269,675.0
480,43,270,1498.5
480,43,271,1277.3
480,43,272,463.9
480,43,273,74.7
480,44,268,45.5
480,44,269,257.9
480,44,270,608.5
480,44,271,605.2
480,44,272,228.8
481,42,270,61.6
481,42,271,48.7
481,43,268,50.1
481,43,269,258.6
481,43,270,558.3
481,43,271,476.1
481,43,272,189.1
481,44,268,110.7
481,44,269,174.0
481,44,270,326.1
481,44,271,328.9
481,44,272,143.4
481,45,270,42.9
482,42,269,35.6
482,42,270,77.9
482,42,271,66.9
482,43,268,75.4
482,43,269,375.8
482,43,270,774.6
482,43,271,635.6
482,43,272,202.0
482,44,268,40.2
482,44,269,148.3
482,44,270,350.6
482,44,271,405.2
482,44,272,163.2
483,42,269,63.4
483,42,270,179.4
483,42,271,177.1
483,42,272,61.5
483,43,268,30.1
483,43,269,243.7
483,43,270,644.4
483,43,271,621.8
483,43,272,219.9
483,43,273,30.1
483,44,269,84.9
483,44,270,206.3
483,44,271,203.9
483,44,272,78.1
484,42,269,128.5
484,42,270,272.5
484,42,271,210.1
484,42,272,66.6
484,43,268,187.6
484,43,269,913.4
484,43,270,1904.5
484,43,271,1720.2
484,43,272,638.9
484,44,268,81.7
484,44,269,374.9
484,44,270,764.5
484,44,271,716.1
484,44,272,286.4
484,45,271,33.1
485,42,270,74.0
485,42,271,93.9
485,42,272,61.4
485,43,268,80.4
485,43,269,389.9
485,43,270,838.5
485,43,271,839.5
485,43,272,389.2
485,44,268,58.8
485,44,269,191.9
485,44,270,347.4
485,44,271,426.8
485,44,272,214.3
486,42,269,58.7
486,42,270,163.8
486,42,271,167.8
486,42,272,72.6
486,43,268,61.5
486,43,269,419.9
486,43,270,986.2
486,43,271,844.1
486,43,272,335.7
486,44,268,66.3
486,44,269,267.7
486,44,270,439.2
486,44,271,292.0
486,44,272,87.9
487,42,269,39.2
487,42,270,109.4
487,42,271,120.4
487,42,272,69.2
487,43,268,66.0
487,43,269,429.6
487,43,270,994.7
487,43,271,887.7
487,43,272,378.0
487,44,268,49.9
487,44,269,254.9
487,44,270,499.1
487,44,271,382.1
487,44,272,155.7
488,42,270,73.9
488,42,271,109.1
488,42,272,51.5
488,43,268,98.0
488,43,269,357.2
488,43,270,610.2
488,43,271,494.1
488,43,272,199.9
488,43,273,38.7
488,44,268,62.9
488,44,269,94.4
488,44,270,161.9
488,44,271,145.0
488,44,272,53.3
489,42,269,53.7
489,42,270,156.8
489,42,271,167.5
489,42,272,61.5
489,43,269,390.1
489,43,270,830.2
489,43,271,814.7
489,43,272,314.4
489,43,273,46.6
489,44,269,176.8
489,44,270,337.4
489,44,271,266.0
489,44,272,109.2
489,44,273,58.1
490,42,269,87.8
490,42,270,158.4
490,42,271,105.4
490,43,269,516.6
490,43,270,877.8
490,43,271,786.9
490,43,272,324.6
490,43,273,55.7
490,44,269,206.7
490,44,270,432.5
490,44,271,373.3
490,44,272,139.8
491,42,269,59.2
491,42,270,147.1
491,42,271,157.1
491,42,272,64.4
491,43,269,416.3
491,43,270,976.4
491,43,271,980.8
491,43,272,423.1
491,43,273,77.2
491,44,269,244.7
491,44,270,553.0
491,44,271,470.9
491,44,272,170.6
492,42,269,34.8
492,42,270,64.9
492,42,271,90.0
492,42,272,92.8
492,43,269,406.0
492,43,270,737.8
492,43,271,642.3
492,43,272,295.9
492,43,273,67.1
492,44,269,245.9
492,44,270,446.8
492,44,271,337.1
492,44,272,157.8
492,44,273,43.3
493,42,269,58.7
493,42,270,118.3
493,42,271,93.6
493,43,268,119.8
493,43,269,376.2
493,43,270,656.1
493,43,271,555.9
493,43,272,191.2
493,44,268,44.3
493,44,269,184.9
493,44,270,343.4
493,44,271,277.2
493,44,272,102.2
494,42,269,62.5
494,42,270,154.8
494,42,271,122.2
494,42,272,40.4
494,43,269,317.9
494,43,270,626.9
494,43,271,582.2
494,43,272,230.6
494,44,269,224.7
494,44,270,309.0
494,44,271,297.8
494,44,272,119.5
495,42,269,49.6
495,42,270,99.6
495,42,271,108.8
495,42,272,57.0
495,43,268,48.6
495,43,269,249.4
495,43,270,697.7
495,43,271,955.0
495,43,272,607.7
495,43,273,165.1
495,44,268,62.9
495,44,269,185.3
495,44,270,390.2
495,44,271,479.3
495,44,272,265.2
495,44,273,61.6
496,42,269,75.3
496,42,270,166.0
496,42,271,137.9
496,42,272,78.4
496,43,268,135.8
496,43,269,677.3
496,43,270,1301.6
496,43,271,989.6
496,43,272,423.1
496,43,273,102.3
496,44,269,300.2
496,44,270,509.9
496,44,271,401.5
496,44,272,156.5
497,42,270,44.7
497,42,271,34.1
497,43,269,293.9
497,43,270,641.4
497,43,271,694.8
497,43,272,338.1
497,44,269,136.6
497,44,270,288.8
497,44,271,221.7
497,44,272,88.1
498,42,269,112.2
498,42,270,192.0
498,42,271,219.4
498,42,272,92.1
498,43,269,572.8
498,43,270,1250.6
498,43,271,1323.9
498,43,272,581.3
498,43,273,99.1
498,44,269,284.3
498,44,270,734.1
498,44,271,677.0
498,44,272,263.1
498,44,273,42.9
498,45,270,36.1
498,45,271,30.0
499,42,269,63.7
499,42,270,179.4
499,42,271,231.9
499,42,272,146.5
499,42,273,40.9
499,43,269,616.4
499,43,270,1387.9
499,43,271,1497.8
499,43,272,807.5
499,43,273,208.7
499,44,269,264.9
499,44,270,576.6
499,44,271,656.1
499,44,272,361.2
499,44,273,88.6
500,42,269,55.3
500,42,270,135.5
500,42,271,101.5
500,42,272,35.7
500,43,268,35.5
500,43,269,325.3
500,43,270,821.1
500,43,271,706.9
500,43,272,279.3
500,44,269,157.9
500,44,270,347.9
500,44,271,248.7
500,44,272,71.3
501,42,269,72.0
501,42,270,126.3
501,42,271,67.0
501,43,269,381.5
501,43,270,675.1
501,43,271,516.6
501,43,272,183.5
501,44,269,150.5
501,44,270,326.1
501,44,271,280.5
501,44,272,110.0
502,42,269,54.6
502,42,270,101.4
502,42,271,88.9
502,42,272,35.8
502,43,268,131.9
502,43,269,528.6
502,43,270,931.4
502,43,271,771.3
502,43,272,284.9
502,44,268,114.7
502,44,269,361.7
502,44,270,519.9
502,44,271,462.3
502,44,272,209.0
503,42,269,65.6
503,42,270,100.6
503,42,271,92.5
503,42,272,66.5
503,43,268,142.5
503,43,269,451.2
503,43,270,827.8
503,43,271,681.2
503,43,272,316.3
503,44,268,41.7
503,44,269,167.5
503,44,270,291.9
503,44,271,217.6
503,44,272,75.2
504,42,269,102.9
504,42,270,254.3
504,42,271,296.2
504,42,272,134.0
504,43,268,206.1
504,43,269,635.4
504,43,270,1316.0
504,43,271,1488.4
504,43,272,796.7
504,44,268,45.5
504,44,269,162.6
504,44,270,306.1
504,44,271,336.5
504,44,272,193.2
505,42,269,111.2
505,42,270,297.3
505,42,271,308.1
505,42,272,155.9
505,42,273,37.0
505,43,268,170.4
505,43,269,776.7
505,43,270,1983.0
505,43,271,2342.3
505,43,272,1212.4
505,43,273,266.3
505,44,268,68.3
505,44,269,454.7
505,44,270,1126.5
505,44,271,1146.2
505,44,272,567.5
505,44,273,131.1
506,42,269,53.0
506,42,270,138.3
506,42,271,188.1
506,42,272,88.8
506,43,268,101.5
506,43,269,437.4
506,43,270,871.4
506,43,271,860.3
506,43,272,396.2
506,43,273,79.7
506,44,268,32.5
506,44,269,184.4
506,44,270,429.4
506,44,271,416.5
506,44,272,160.8
507,42,269,154.6
507,42,270,293.6
507,42,271,228.9
507,42,272,83.0
507,43,269,1107.5
507,43,270,2188.7
507,43,271,1964.1
507,43,272,774.8
507,44,269,355.7
507,44,270,708.6
507,44,271,642.2
507,44,272,238.6
508,42,269,55.1
508,42,270,117.9
508,42,271,79.8
508,43,269,570.4
508,43,270,955.7
508,43,271,708.5
508,43,272,273.8
508,44,269,263.5
508,44,270,494.1
508,44,271,340.1
508,44,272,132.6
509,42,269,45.3
509,42,270,97.6
509,42,271,57.2
509,43,269,376.5
509,43,270,869.2
509,43,271,705.5
509,43,272,223.5
509,44,269,95.4
509,44,270,244.0
509,44,271,238.5
509,44,272,92.1
509,45,270,37.7
510,42,269,149.2
510,42,270,338.4
510,42,271,214.1
510,42,272,57.1
510,43,268,123.4
510,43,269,813.8
510,43,270,1923.1
510,43,271,1793.1
510,43,272,820.1
510,44,268,64.2
510,44,269,338.5
510,44,270,742.4
510,44,271,702.3
510,44,272,295.4
511,42,269,64.9
511,42,270,184.0
511,42,271,204.7
511,42,272,93.5
511,43,268,133.4
511,43,269,583.8
511,43,270,1208.8
511,43,271,1176.8
511,43,272,502.0
511,44,268,34.1
511,44,269,184.8
511,44,270,433.1
511,44,271,458.0
511,44,272,217.8
512,42,269,128.8
512,42,270,315.5
512,42,271,286.2
512,42,272,102.1
512,43,269,986.6
512,43,270,1950.2
512,43,271,1890.4
512,43,272,783.7
512,43,273,127.2
512,44,269,538.3
512,44,270,921.1
512,44,271,835.6
512,44,272,378.0
512,44,273,77.7
512,45,271,45.0
512,45,272,51.2
513,42,269,68.1
513,42,270,164.1
513,42,271,192.5
513,42,272,75.3
513,43,269,429.3
513,43,270,889.4
513,43,271,832.7
513,43,272,322.5
513,43,273,56.7
513,44,269,113.6
513,44,270,187.2
513,44,271,162.3
513,44,272,75.6
514,42,269,84.6
514,42,270,126.1
514,42,271,94.4
514,42,272,53.6
514,43,269,391.6
514,43,270,785.1
514,43,271,796.2
514,43,272,336.1
514,43,273,53.6
514,44,269,218.2
514,44,270,400.7
514,44,271,438.6
514,44,272,199.1
514,44,273,33.6
514,45,271,33.4
515,42,269,135.9
515,42,270,160.2
515,42,271,140.4
515,42,272,86.0
515,43,269,338.2
515,43,270,798.0
515,43,271,1018.6
515,43,272,652.3
515,43,273,181.2
515,44,269,120.4
515,44,270,265.0
515,44,271,362.0
515,44,272,221.6
515,44,273,56.0
516,42,269,70.8
516,42,270,167.1
516,42,271,138.1
516,42,272,43.2
516,43,268,60.8
516,43,269,350.4
516,43,270,811.9
516,43,271,790.7
516,43,272,340.6
516,44,269,164.7
516,44,270,427.3
516,44,271,408.0
516,44,272,148.4
517,42,268,138.3
517,42,269,632.9
517,42,270,1151.3
517,42,271,823.5
517,42,272,276.4
517,42,273,47.1
517,43,268,1070.8
517,43,269,4095.1
517,43,270,4095.1
517,43,271,4095.1
517,43,272,2425.5
517,43,273,425.5
517,44,268,443.6
517,44,269,1686.6
517,44,270,2982.7
517,44,271,2466.5
517,44,272,932.8
517,44,273,150.7
517,45,269,33.7
517,45,270,60.0
517,45,271,41.3
518,42,270,70.2
518,42,271,71.5
518,42,272,47.7
518,43,269,218.6
518,43,270,657.7
518,43,271,774.1
518,43,272,411.5
518,43,273,96.4
518,44,269,132.6
518,44,270,374.5
518,44,271,392.4
518,44,272,185.7
518,44,273,39.6
519,42,269,69.0
519,42,270,123.1
519,42,271,88.2
519,42,272,34.6
519,43,268,125.4
519,43,269,457.1
519,43,270,915.0
519,43,271,843.9
519,43,272,372.3
519,44,268,58.7
519,44,269,283.3
519,44,270,520.8
519,44,271,364.7
519,44,272,153.7
520,42,269,66.8
520,42,270,92.6
520,42,271,78.9
520,42,272,41.8
520,43,269,501.0
520,43,270,776.3
520,43,271,673.8
520,43,272,274.0
520,43,273,45.5
520,44,269,148.3
520,44,270,277.9
520,44,271,230.5
520,44,272,96.9
521,42,269,79.6
521,42,270,206.7
521,42,271,206.8
521,42,272,84.7
521,43,268,135.3
521,43,269,597.1
521,43,270,1210.4
521,43,271,888.3
521,43,272,324.1
521,43,273,78.6
521,44,269,185.8
521,44,270,421.9
521,44,271,338.2
521,44,272,121.4
522,42,268,34.0
522,42,269,158.6
522,42,270,319.2
522,42,271,287.6
522,42,272,118.6
522,43,268,215.8
522,43,269,956.6
522,43,270,1905.4
522,43,271,1715.9
522,43,272,767.5
522,43,273,163.9
522,44,268,99.9
522,44,269,408.5
522,44,270,827.9
522,44,271,698.2
522,44,272,274.9
522,44,273,50.8
523,42,270,54.1
523,42,271,60.0
523,42,272,31.3
523,43,268,68.3
523,43,269,283.8
523,43,270,541.3
523,43,271,495.1
523,43,272,214.0
523,44,268,43.4
523,44,269,155.4
523,44,270,247.9
523,44,271,192.8
523,44,272,77.8
524,42,269,31.5
524,42,270,48.5
524,42,271,47.0
524,43,269,330.5
524,43,270,667.9
524,43,271,566.5
524,43,272,209.1
524,44,269,189.2
524,44,270,366.9
524,44,271,295.8
524,44,272,95.3
525,42,269,53.6
525,42,270,136.5
525,42,271,142.8
525,42,272,55.0
525,43,268,109.1
525,43,269,435.0
525,43,270,878.2
525,43,271,856.8
525,43,272,378.2
525,44,268,45.0
525,44,269,211.3
525,44,270,419.0
525,44,271,313.8
525,44,272,124.5
526,42,269,85.7
526,42,270,140.6
526,42,271,100.4
526,43,269,433.8
526,43,270,790.2
526,43,271,654.3
526,43,272,216.9
526,44,269,135.5
526,44,270,302.8
526,44,271,251.0
526,44,272,84.3
527,42,269,59.9
527,42,270,81.4
527,42,271,77.5
527,42,272,34.4
527,43,269,528.9
527,43,270,929.5
527,43,271,917.3
527,43,272,412.0
527,44,269,205.9
527,44,270,376.5
527,44,271,407.3
527,44,272,184.2
528,42,269,49.5
528,42,270,115.0
528,42,271,132.2
528,42,272,52.3
528,43,268,115.1
528,43,269,486.7
528,43,270,1023.2
528,43,271,983.4
528,43,272,369.1
528,43,273,46.8
528,44,268,107.1
528,44,269,221.9
528,44,270,368.6
528,44,271,385.7
528,44,272,212.1
528,44,273,54.0
529,42,270,76.4
529,42,271,105.5
529,42,272,45.0
529,43,269,340.2
529,43,270,656.8
529,43,271,639.2
529,43,272,272.6
529,43,273,47.8
529,44,269,179.8
529,44,270,342.4
529,44,271,249.8
529,44,272,109.3
529,44,273,32.1
529,45,270,31.9
530,42,268,34.8
530,42,269,128.1
530,42,270,215.6
530,42,271,189.8
530,42,272,79.0
530,43,268,135.0
530,43,269,656.2
530,43,270,1407.9
530,43,271,1364.5
530,43,272,624.4
530,43,273,129.1
530,44,268,50.5
530,44,269,268.4
530,44,270,585.0
530,44,271,538.3
530,44,272,242.0
530,44,273,51.7
531,42,269,63.7
531,42,270,94.4
531,42,271,89.7
531,42,272,34.8
531,43,268,95.5
531,43,269,399.5
531,43,270,762.1
531,43,271,692.6
531,43,272,249.2
531,44,269,122.3
531,44,270,301.5
531,44,271,254.0
531,44,272,82.0
532,42,269,96.8
532,42,270,160.9
532,42,271,132.3
532,42,272,49.5
532,43,268,118.8
532,43,269,579.2
532,43,270,1248.7
532,43,271,1236.1
532,43,272,543.0
532,43,273,103.8
532,44,268,34.5
532,44,269,222.4
532,44,270,493.7
532,44,271,406.1
532,44,272,174.5
532,44,273,42.3
533,42,270,50.6
533,42,271,72.7
533,42,272,31.2
533,43,268,33.1
533,43,269,167.3
533,43,270,385.7
533,43,271,423.3
533,43,272,211.0
533,43,273,46.4
533,44,269,92.4
533,44,270,223.9
533,44,271,195.7
533,44,272,112.3
533,44,273,43.1
534,42,269,50.1
534,42,270,102.6
534,42,271,129.6
534,42,272,73.0
534,43,268,181.4
534,43,269,605.1
534,43,270,1005.2
534,43,271,1018.7
534,43,272,459.5
534,43,273,81.5
534,44,268,116.6
534,44,269,295.1
534,44,270,404.1
534,44,271,446.0
534,44,272,217.7
534,44,273,39.6
535,42,269,37.8
535,42,270,80.9
535,42,271,56.5
535,42,272,31.9
535,43,268,69.8
535,43,269,334.9
535,43,270,681.6
535,43,271,582.6
535,43,272,224.6
535,44,268,47.8
535,44,269,122.1
535,44,270,277.2
535,44,271,332.5
535,44,272,138.6
536,42,269,148.3
536,42,270,278.4
536,42,271,177.2
536,42,272,45.7
536,43,268,113.4
536,43,269,538.5
536,43,270,1126.5
536,43,271,957.9
536,43,272,356.1
536,44,268,64.7
536,44,269,264.6
536,44,270,500.5
536,44,271,456.8
536,44,272,188.5
537,42,269,33.0
537,42,270,117.5
537,42,271,166.0
537,42,272,70.9
537,43,269,470.7
537,43,270,974.4
537,43,271,871.7
537,43,272,364.4
537,44,269,306.6
537,44,270,564.1
537,44,271,536.8
537,44,272,307.0
538,42,269,44.6
538,42,270,89.5
538,42,271,71.8
538,43,268,123.2
538,43,269,423.0
538,43,270,728.0
538,43,271,589.9
538,43,272,241.3
538,44,269,99.8
538,44,270,285.6
538,44,271,363.7
538,44,272,162.9
539,42,269,64.9
539,42,270,154.8
539,42,271,112.6
539,42,272,32.7
539,43,269,469.8
539,43,270,953.7
539,43,271,857.6
539,43,272,393.5
539,44,269,221.1
539,44,270,373.8
539,44,271,250.1
539,44,272,92.0
540,42,269,107.3
540,42,270,197.2
540,42,271,114.0
540,43,268,146.2
540,43,269,479.5
540,43,270,813.0
540,43,271,647.7
540,43,272,235.2
540,44,269,127.3
540,44,270,302.1
540,44,271,294.1
540,44,272,134.0
541,42,269,65.1
541,42,270,165.0
541,42,271,162.7
541,42,272,58.6
541,43,268,97.0
541,43,269,411.8
541,43,270,899.2
541,43,271,874.8
541,43,272,368.0
541,44,269,126.3
541,44,270,288.5
541,44,271,315.1
541,44,272,173.2
542,42,269,86.4
542,42,270,164.0
542,42,271,116.4
542,42,272,33.8
542,43,268,130.2
542,43,269,594.0
542,43,270,1155.2
542,43,271,989.5
542,43,272,395.2
542,43,273,71.4
542,44,268,68.2
542,44,269,323.8
542,44,270,671.4
542,44,271,641.9
542,44,272,293.5
542,44,273,61.1
543,42,269,33.4
543,42,270,75.2
543,42,271,68.1
543,42,272,31.0
543,43,268,200.4
543,43,269,606.3
543,43,270,926.4
543,43,271,858.5
543,43,272,402.7
543,44,268,80.3
543,44,269,250.7
543,44,270,408.3
543,44,271,321.9
543,44,272,129.6
544,42,269,70.4
544,42,270,117.3
544,42,271,86.7
544,43,268,144.0
544,43,269,553.9
544,43,270,932.4
544,43,271,757.3
544,43,272,311.9
544,44,268,74.6
544,44,269,262.5
544,44,270,445.5
544,44,271,355.5
544,44,272,123.7
545,42,269,50.1
545,42,270,69.3
545,42,271,49.0
545,43,268,120.4
545,43,269,508.9
545,43,270,963.8
545,43,271,881.7
545,43,272,386.4
545,44,268,34.4
545,44,269,144.3
545,44,270,298.5
545,44,271,315.8
545,44,272,128.5
546,42,269,142.4
546,42,270,326.6
546,42,271,317.8
546,42,272,153.3
546,42,273,35.8
546,43,269,1236.6
546,43,270,2534.8
546,43,271,2403.8
546,43,272,970.1
546,43,273,159.9
546,44,269,505.3
546,44,270,1184.1
546,44,271,1127.4
546,44,272,434.0
546,44,273,66.5
546,45,270,63.5
546,45,271,43.1
547,42,269,69.9
547,42,270,140.3
547,42,271,118.5
547,42,272,39.0
547,43,268,116.9
547,43,269,651.2
547,43,270,1447.3
547,43,271,1320.3
547,43,272,530.7
547,44,268,37.7
547,44,269,243.6
547,44,270,619.1
547,44,271,548.8
547,44,272,193.5
547,45,269,38.2
547,45,270,86.1
547,45,271,48.2
548,42,269,40.4
548,42,270,48.1
548,42,271,37.3
548,43,269,278.5
548,43,270,568.7
548,43,271,521.6
548,43,272,184.9
548,44,269,91.4
548,44,270,262.2
548,44,271,322.9
548,44,272,148.9
548,45,270,37.8
549,42,269,52.0
549,42,270,69.1
549,42,271,59.4
549,43,268,135.1
549,43,269,510.7
549,43,270,860.2
549,43,271,714.0
549,43,272,280.3
549,43,273,76.6
549,44,269,231.7
549,44,270,459.5
549,44,271,373.2
549,44,272,137.0
550,42,269,39.0
550,42,270,89.3
550,42,271,98.5
550,42,272,50.7
550,43,268,71.4
550,43,269,336.9
550,43,270,698.0
550,43,271,674.6
550,43,272,380.0
550,43,273,111.1
550,44,268,65.7
550,44,269,280.9
550,44,270,494.1
550,44,271,363.7
550,44,272,128.2
551,42,269,114.1
551,42,270,176.4
551,42,271,189.0
551,42,272,102.4
551,43,269,535.2
551,43,270,1061.3
551,43,271,1106.4
551,43,272,534.0
551,44,269,251.8
551,44,270,467.8
551,44,271,376.7
551,44,272,160.8
552,42,269,48.9
552,42,270,120.1
552,42,271,146.5
552,42,272,88.3
552,43,268,93.9
552,43,269,541.5
552,43,270,1196.7
552,43,271,1007.7
552,43,272,385.2
552,44,268,52.9
552,44,269,240.9
552,44,270,491.7
552,44,271,464.5
552,44,272,188.4
553,42,269,63.5
553,42,270,153.3
553,42,271,127.4
553,42,272,54.5
553,43,268,104.7
553,43,269,486.6
553,43,270,945.7
553,43,271,804.4
553,43,272,343.8
553,43,273,75.5
553,44,268,44.9
553,44,269,237.2
553,44,270,543.2
553,44,271,555.5
553,44,272,241.5
553,44,273,42.7
554,42,269,34.4
554,42,270,96.3
554,42,271,110.2
554,42,272,41.8
554,43,268,59.7
554,43,269,247.5
554,43,270,465.0
554,43,271,416.2
554,43,272,153.7
554,44,269,102.1
554,44,270,234.7
554,44,271,170.7
554,44,272,49.1
555,42,269,55.4
555,42,270,68.7
555,42,271,90.8
555,42,272,58.8
555,43,268,91.7
555,43,269,412.5
555,43,270,906.8
555,43,271,979.7
555,43,272,401.9
555,43,273,62.1
555,44,269,104.8
555,44,270,285.8
555,44,271,316.7
555,44,272,137.9
556,42,268,52.1
556,42,269,183.4
556,42,270,255.7
556,42,271,141.4
556,42,272,37.5
556,43,268,233.5
556,43,269,836.8
556,43,270,1369.5
556,43,271,1149.1
556,43,272,446.5
556,43,273,72.2
556,44,268,135.5
556,44,269,422.0
556,44,270,612.2
556,44,271,461.2
556,44,272,191.2
556,44,273,40.2
556,45,269,53.5
556,45,270,48.4
557,42,269,39.8
557,42,270,60.8
557,42,271,84.2
557,42,272,42.2
557,43,268,37.7
557,43,269,194.3
557,43,270,411.6
557,43,271,379.1
557,43,272,227.6
557,43,273,86.1
557,44,268,65.2
557,44,269,126.9
557,44,270,239.6
557,44,271,181.5
557,44,272,82.6
558,42,269,62.5
558,42,270,152.4
558,42,271,213.9
558,42,272,111.9
558,43,268,71.8
558,43,269,393.4
558,43,270,969.6
558,43,271,1097.1
558,43,272,568.0
558,43,273,142.3
558,44,269,98.1
558,44,270,289.7
558,44,271,348.6
558,44,272,182.9
558,44,273,46.1
559,42,269,110.7
559,42,270,214.3
559,42,271,169.0
559,42,272,65.3
559,43,268,68.5
559,43,269,376.6
559,43,270,864.5
559,43,271,920.6
559,43,272,540.7
559,43,273,151.5
559,44,269,251.4
559,44,270,628.3
559,44,271,568.0
559,44,272,303.5
559,44,273,85.8
560,42,269,83.3
560,42,270,175.7
560,42,271,169.5
560,42,272,88.7
560,43,268,200.8
560,43,269,866.7
560,43,270,1716.7
560,43,271,1584.8
560,43,272,757.4
560,43,273,174.9
560,44,268,66.9
560,44,269,354.2
560,44,270,883.6
560,44,271,998.6
560,44,272,436.8
560,44,273,69.9
560,45,270,32.7
560,45,271,37.6
561,42,269,96.8
561,42,270,167.5
561,42,271,182.9
561,42,272,83.9
561,43,268,101.6
561,43,269,440.9
561,43,270,926.5
561,43,271,971.8
561,43,272,403.6
561,43,273,59.8
561,44,268,39.6
561,44,269,171.5
561,44,270,361.7
561,44,271,395.4
561,44,272,196.7
561,44,273,41.9
562,42,269,125.6
562,42,270,294.9
562,42,271,261.5
562,42,272,93.3
562,43,268,124.4
562,43,269,597.4
562,43,270,1173.7
562,43,271,906.9
562,43,272,361.7
562,44,268,49.6
562,44,269,205.7
562,44,270,406.6
562,44,271,400.0
562,44,272,176.5
562,45,271,30.4
563,42,270,105.5
563,42,271,143.4
563,42,272,59.7
563,43,269,189.1
563,43,270,441.5
563,43,271,432.5
563,43,272,184.9
563,44,269,249.8
563,44,270,402.2
563,44,271,265.6
563,44,272,99.4
564,42,268,52.0
564,42,269,121.9
564,42,270,237.8
564,42,271,209.0
564,42,272,86.0
564,43,268,230.2
564,43,269,748.6
564,43,270,1345.4
564,43,271,1146.1
564,43,272,586.9
564,43,273,167.0
564,44,268,68.3
564,44,269,306.0
564,44,270,597.5
564,44,271,536.9
564,44,272,233.1
564,44,273,50.7
565,42,269,45.7
565,42,270,140.3
565,42,271,197.2
565,42,272,112.5
565,43,269,346.3
565,43,270,886.0
565,43,271,1050.7
565,43,272,500.7
565,43,273,93.3
565,44,269,167.3
565,44,270,349.2
565,44,271,455.0
565,44,272,268.8
565,44,273,65.9
566,42,269,111.6
566,42,270,246.0
566,42,271,167.9
566,42,272,61.4
566,43,268,163.0
566,43,269,741.0
566,43,270,1433.4
566,43,271,1279.2
566,43,272,641.5
566,43,273,163.9
566,44,268,80.1
566,44,269,309.8
566,44,270,619.8
566,44,271,606.5
566,44,272,257.5
566,44,273,44.1
567,42,269,67.3
567,42,270,147.8
567,42,271,119.9
567,42,272,37.9
567,43,269,349.8
567,43,270,655.1
567,43,271,553.7
567,43,272,193.9
567,44,269,246.8
567,44,270,442.3
567,44,271,342.8
567,44,272,142.2
567,45,270,30.9
568,42,268,135.8
568,42,269,629.4
568,42,270,1285.1
568,42,271,1103.6
568,42,272,426.5
568,42,273,73.7
568,43,268,1058.5
568,43,269,4095.1
568,43,270,4095.1
568,43,271,4095.1
568,43,272,2410.2
568,43,273,446.4
568,44,268,508.2
568,44,269,2040.1
568,44,270,3557.7
568,44,271,2845.2
568,44,272,1097.7
568,44,273,196.6
568,45,270,76.0
568,45,271,98.3
568,45,272,43.7
569,42,269,166.8
569,42,270,293.4
569,42,271,216.6
569,42,272,70.3
569,43,268,274.4
569,43,269,981.6
569,43,270,1663.1
569,43,271,1444.9
569,43,272,593.3
569,44,268,83.6
569,44,269,366.5
569,44,270,781.5
569,44,271,699.7
569,44,272,273.9
570,42,268,33.4
570,42,269,164.3
570,42,270,283.9
570,42,271,160.9
570,42,272,71.1
570,43,268,142.4
570,43,269,544.1
570,43,270,981.3
570,43,271,950.5
570,43,272,510.3
570,43,273,131.4
570,44,268,59.9
570,44,269,258.3
570,44,270,536.8
570,44,271,559.5
570,44,272,244.0
570,44,273,41.4
571,42,269,30.9
571,42,270,92.5
571,42,271,120.3
571,42,272,77.5
571,43,268,46.5
